collection,cumulativeTradeVolumeETH,dailyMaxSalePrice,dailyMinSalePrice,dailyTradeVolumeETH,dailyTradedItemCount,transaction_date,dailyMinSalePrice_USD,dailyMaxSalePrice_USD,DailyTradeVolumeUSD,cumulativeTradeVolume_USD
Sandbox's LANDs,7867.006412646298,1.9,0.41,40.41962772189453,51,2021-04-03,824.9294868663732,3822.843963527095,81325.22623402996,
Somnium Space Land,11311.908456084497,12.0,3.0,15.0,2,2021-04-02,6396.086424148331,25584.34569659333,31980.432120741654,
Cryptovoxels Parcel,14358.795852404284,3.119,1.77,9.95,4,2021-04-02,3773.6909902475154,6649.797852306216,21213.686640091964,
Sandbox's LANDs,7826.586784924401,2.0,0.41,55.76510410628303,75,2021-04-02,874.1318113002719,4264.057616098888,118892.80843847174,
Cryptovoxels Parcel,14348.845852404284,4.937,1.95,17.93875,5,2021-04-01,3846.230604803231,9737.866920981309,35382.85603175074,
Somnium Space Land,11296.908456084497,12.0,2.0,18.25,3,2021-04-01,3944.851902362288,23669.111414173727,35996.77360905588,
Sandbox's LANDs,7770.821680818119,3.2,0.41,62.40022222222223,85,2021-04-01,808.694639984269,6311.7630437796615,123079.81767058144,
Cryptovoxels Parcel,14330.907102404284,4.2,1.2,52.84066666666666,22,2021-03-31,2302.0113783873235,8057.039824355633,101366.51325686536,
Somnium Space Land,11278.658456084497,3.0,2.8,5.8,2,2021-03-31,5371.359882903755,5755.028445968309,11126.388328872064,
Somnium Space Land,11272.858456084496,22.5,17.95,40.45,2,2021-03-30,33007.004593430065,41373.68263800426,74380.68723143433,
Cryptovoxels Parcel,14278.066435737617,4.5,2.0,13.99,4,2021-03-30,3677.660678933712,8274.736527600851,25725.23644914132,
Sandbox's LANDs,7515.456599065708,2.0,0.401,257.03212478149567,383,2021-03-29,727.2643699831387,3627.253715626627,466160.36482454353,
Cryptovoxels Parcel,14264.076435737617,20.0,3.4,46.9,5,2021-03-29,6166.331316565266,36272.53715626627,85059.0996314444,
Somnium Space Land,11232.408456084497,20.0,6.5,47.19,4,2021-03-29,11788.57457578654,36272.53715626627,85585.05142021026,
Cryptovoxels Parcel,14217.176435737618,3.8,1.8,23.175,8,2021-03-28,3034.528358006816,6406.226533569945,39069.55260933776,
Sandbox's LANDs,7258.424474284215,2.0,0.401,173.28227355457796,238,2021-03-28,676.0254842004074,3371.698175563129,292127.7628007008,
Somnium Space Land,11185.218456084496,10.4,2.8,40.891,6,2021-03-28,4720.37744578838,17532.83051292827,68936.05504847596,
Sandbox's LANDs,7085.142200729636,1.0,0.35,101.64872027294284,121,2021-03-27,600.931145467638,1716.9461299075372,174525.37688268305,
Cryptovoxels Parcel,14194.001435737619,6.6,1.60811476875,120.709344596501,44,2021-03-27,2761.0464286524666,11331.844457389743,207251.4420486377,
Somnium Space Land,11144.327456084497,4.75,2.45,17.394,5,2021-03-27,4206.518018273467,8155.494117060802,29864.5609836117,
Cryptovoxels Parcel,14073.292091141117,6.4,1.2,33.15,11,2021-03-26,2036.1594564808431,10859.517101231164,56248.90498528329,
Somnium Space Land,11126.933456084496,9.0,2.5,25.0,4,2021-03-26,4241.998867668423,15271.195923606325,42419.98867668423,
Somnium Space Land,11101.933456084496,11.0,2.15,31.657631437454704,6,2021-03-25,3420.845795281129,17502.0017432988,50370.17460064028,
Cryptovoxels Parcel,14040.142091141117,10.0,1.1,25.6,5,2021-03-25,1750.2001743298802,15910.910675726182,40731.93132985903,
Cryptovoxels Parcel,14014.542091141117,5.0,1.33,13.68,5,2021-03-24,2107.6757854124307,7923.593178242219,21678.950935670717,
Somnium Space Land,11070.275824647042,14.5,4.5,166.95,14,2021-03-24,7131.233860417998,22978.42021690244,264568.7762215077,
Cryptovoxels Parcel,14000.862091141116,8.5,1.5,27.1095,8,2021-03-23,2503.55841797043,14186.83103516577,45246.81128797958,
Sandbox's LANDs,6576.085516345498,0.97,0.35,43.1054,86,2021-03-23,584.163630859767,1618.967776954211,71944.59135332172,
Somnium Space Land,10903.325824647041,14.0,14.0,134.26123076923076,19,2021-03-23,23366.54523439068,23366.54523439068,224087.22299958544,
Cryptovoxels Parcel,13973.752591141116,1.5,1.5,3.0,2,2021-03-22,2522.078844052753,2522.078844052753,5044.157688105506,
Sandbox's LANDs,6532.980116345498,1.0,0.3424,50.2274,103,2021-03-22,575.7065308024418,1681.3858960351688,84451.64195451685,
Somnium Space Land,10769.064593877813,2.5,2.25,7.0833,3,2021-03-22,3783.1182660791296,4203.464740087922,11909.760717385912,
Decentraland LAND,565.2608606236162,3.0,1.5,4.5,2,2021-03-21,2673.1317309337755,5346.263461867551,8019.395192801327,1007344.4951919484
Cryptovoxels Parcel,13970.752591141116,8.0,1.47,89.23086774959766,26,2021-03-21,2619.6690963151,14256.702564980136,159017.24264013654,
Somnium Space Land,10761.981293877812,9.0,1.95,106.3,19,2021-03-21,3475.071250213908,16038.790385602651,189435.9353321736,
Sandbox's LANDs,6482.752716345498,3.5,0.25,66.02412780715386,114,2021-03-21,445.52195515562926,6237.30737217881,117660.79403235334,
Cryptovoxels Parcel,13881.52172339152,4.5,2.0,6.5,2,2021-03-20,3618.2282124607855,8141.01347803677,11759.241690497556,
Somnium Space Land,10655.681293877811,11.666,1.3,40.716,7,2021-03-20,2351.8483380995112,21105.125163283767,73659.8899492767,
Cryptovoxels Parcel,13875.02172339152,5.0,1.05,100.4179030452432,38,2021-03-19,1897.9848297301944,9038.022998715212,181515.86344113247,
Somnium Space Land,10614.965293877813,2.3,1.5,5.7,3,2021-03-19,2711.406899614564,4157.490579408997,10303.346218535342,
Somnium Space Land,10609.265293877812,6.0,1.9,153.5132,24,2021-03-18,3379.816874999148,10673.10592104994,273077.1073132206,
Cryptovoxels Parcel,13774.603820346276,22.0,1.6,65.5,13,2021-03-18,2846.161578946651,39134.721710516445,116514.73963812852,
Cryptovoxels Parcel,13709.103820346276,14.0,1.1,93.46076978677269,19,2021-03-17,2005.8578963507755,25529.100499009863,170426.38461438176,
Somnium Space Land,10455.752093877813,6.0,1.9,210.92968231137647,23,2021-03-17,3464.663639151339,10941.04307100423,384631.7898536681,
Somnium Space Land,10244.822411566436,2.1,1.78,268.88,31,2021-03-16,3205.707196847924,3782.01410864081,484241.8826339718,
Cryptovoxels Parcel,13615.643050559504,7.4,1.5,54.894,16,2021-03-16,2701.438649029149,13327.097335210472,98861.84879987076,
Somnium Space Land,9975.942411566435,10.0,1.5,54.40442483325732,14,2021-03-15,2682.586869344508,17883.91246229672,97296.3971279576,
Cryptovoxels Parcel,13560.749050559503,7.0,1.0,18.3,6,2021-03-15,1788.391246229672,12518.738723607705,32727.559806003,
Sandbox's LANDs,6169.366834647256,0.489,0.2,38.006873962279776,71,2021-03-15,357.67824924593447,874.5233194063096,67971.1606906956,
Somnium Space Land,9921.537986733178,11.95,1.4,191.189576420066,21,2021-03-14,2594.9662846833967,22149.89078711899,354378.9319949793,
Sandbox's LANDs,6131.359960684977,1.0,0.3,70.637411,143,2021-03-14,556.0642038607278,1853.5473462024263,130929.78570166008,
Cryptovoxels Parcel,13542.449050559504,4.5,2.13255,21.22955,10,2021-03-14,3952.782393143984,8340.963057910918,39349.97606357172,
Sandbox's LANDs,6060.722549684977,0.8,0.19,50.6981,109,2021-03-13,366.1893056471912,1541.8497079881736,97711.063350694,
Somnium Space Land,9730.348410313112,6.8,0.9,30.36140502575412,12,2021-03-13,1734.5809214866952,13105.722517899474,58515.90434133706,
Cryptovoxels Parcel,13521.219500559504,9.3,1.4,19.0673068125,6,2021-03-13,2698.236988979303,17924.002855362516,36748.65180121754,
Cryptovoxels Parcel,13502.152193747004,3.8,1.0,61.4025473382216,33,2021-03-12,1768.2737509659044,6719.4402536704365,108576.51270061862,
Somnium Space Land,9699.987005287358,6.16,1.0,41.4,12,2021-03-11,1824.5295139129123,11239.10180570354,75535.52187599457,
Somnium Space Land,9658.587005287358,2.9,1.9,9.29,4,2021-03-10,3421.0206092442672,5221.557772004408,16726.990242041706,
Cryptovoxels Parcel,13440.749646408782,5.75,3.99,24.24,5,2021-03-10,7184.143279412962,10353.088685870807,43645.02082530581,
Somnium Space Land,9649.297005287359,1.42,1.25,2.67,2,2021-03-09,2335.7294073635258,2653.388606764965,4989.11801412849,
Cryptovoxels Parcel,13416.509646408782,10.0,1.3,24.85,10,2021-03-09,2429.1585836580666,18685.83525890821,46434.30061838689,
Somnium Space Land,9646.627005287359,4.5,0.9,5.4,2,2021-03-08,1649.6508389869405,8248.254194934701,9897.905033921645,
Cryptovoxels Parcel,13391.659646408782,4.8,1.5,26.578,8,2021-03-08,2749.418064978234,8798.137807930349,48716.022220661005,
Somnium Space Land,9641.22700528736,3.8,1.2,6.45,3,2021-03-07,2075.482774968016,6572.36212073205,11155.719915453086,
Cryptovoxels Parcel,13365.081646408782,3.99,2.0,11.789,4,2021-03-07,3459.1379582800264,6900.980226768653,20389.888695081616,
Cryptovoxels Parcel,13353.292646408781,2.5,1.1887816554499413,17.4452356434679,9,2021-03-06,1964.2586074928329,4130.822928011497,28825.271752240245,
Somnium Space Land,9634.777005287358,4.9,1.58,12.0,5,2021-03-06,2610.680090503267,8096.412938902537,19827.95005445519,
Decentraland LAND,493.847718431708,2.35,2.35,2.35,1,2021-03-05,3593.323256937587,3593.323256937587,3593.323256937587,755129.5710749878
Somnium Space Land,9622.777005287358,3.5,1.1,7.48,4,2021-03-05,1681.981098992062,5351.758042247469,11437.47147314602,
Cryptovoxels Parcel,13335.847410765315,3.5,1.0,34.89520497963867,20,2021-03-05,1529.07372635642,5351.758042247469,53357.3411101872,
Cryptovoxels Parcel,13300.952205785676,1.5,1.5,1.5,1,2021-03-04,2303.891422734488,2303.891422734488,2303.891422734488,
Somnium Space Land,9615.297005287359,1.13,1.13,1.13,1,2021-03-04,1735.5982051266471,1735.5982051266471,1735.5982051266471,
Cryptovoxels Parcel,13299.452205785676,10.0,1.45,20.33,6,2021-03-03,2281.1695887991787,15732.204060683993,31983.57085537055,
Somnium Space Land,9614.167005287358,1.0,0.96,1.96,2,2021-03-02,1431.3837352739422,1491.02472424369,2922.4084595176323,
Decentraland LAND,489.997718431708,1.99,1.5,3.632857142857143,3,2021-03-02,2236.537086365535,2967.139201244943,5416.679819645291,730598.7130046746
Cryptovoxels Parcel,13279.122205785676,4.0,0.75,30.7,21,2021-03-02,1118.2685431827674,5964.09889697476,45774.45903428128,
Cryptovoxels Parcel,13248.422205785677,4.5,1.27,7.77,3,2021-03-01,1990.8540534437248,7054.207275981701,12180.26456319507,
Cryptovoxels Parcel,13240.652205785676,7.0,1.2,27.69,8,2021-02-28,1702.9590894023088,9933.928021513468,39295.78098795828,
Somnium Space Land,9592.207005287359,2.49,1.24,4.98,3,2021-02-28,1759.7243923823858,3533.640110509791,7067.280221019582,
Somnium Space Land,9587.22700528736,1.0,1.0,1.0,1,2021-02-27,1461.1617608949548,1461.1617608949548,1461.1617608949548,
Cryptovoxels Parcel,13212.962205785676,3.5,1.5,17.688806104099537,7,2021-02-27,2191.7426413424323,5114.066163132342,25846.207075195503,
Somnium Space Land,9586.22700528736,4.0,1.25,8.8,3,2021-02-26,1802.367549715501,5767.576159089604,12688.66754999713,
Cryptovoxels Parcel,13195.273399681577,5.75,0.85,13.175,7,2021-02-26,1225.6099338065408,8290.890728691305,18996.953974001382,
Cryptovoxels Parcel,13182.098399681576,4.5,1.0,22.82,11,2021-02-25,1479.1672041762204,6656.252418792992,33754.59559930135,
Somnium Space Land,9577.427005287358,5.0,0.96,12.935,5,2021-02-25,1420.0005160091714,7395.836020881102,19133.02778601941,
Cryptovoxels Parcel,13159.278399681576,12.0,1.0,75.44036757989507,20,2021-02-24,1622.1306225190128,19465.567470228158,122374.13042543834,
Decentraland LAND,474.36864379987566,1.5,1.5,1.5,3,2021-02-24,2433.1959337785192,2433.1959337785192,2433.1959337785192,769487.9034705921
Cryptovoxels Parcel,13083.83803210168,90.0,1.4499,104.9889,7,2021-02-23,2276.2608722659747,141294.90206492707,164826.62603782688,
Somnium Space Land,9564.492005287359,7.5,0.77,38.98333333333333,13,2021-02-23,1208.856384333265,11774.575172077257,61201.6251721971,
Decentraland LAND,472.86864379987566,1.5,1.5,1.5,1,2021-02-22,2667.014243624313,2667.014243624313,2667.014243624313,840764.9389183867
Cryptovoxels Parcel,12978.84913210168,3.0,1.61,14.51,6,2021-02-22,2862.5952881567628,5334.028487248626,25798.91778332585,
Somnium Space Land,9525.508671954023,1.15,0.65,2.95,3,2021-02-21,1253.4430891457166,2217.6300807962675,5688.703250738253,
Cryptovoxels Parcel,12964.33913210168,4.2,3.250753874423109,11.450753874423109,3,2021-02-21,6268.669197552784,8099.170729864631,22081.335860621824,
Decentraland LAND,471.36864379987566,2.0,2.0,2.0,1,2021-02-20,3830.3900108621274,3830.3900108621274,3830.3900108621274,902762.8723223356
Cryptovoxels Parcel,12952.888378227257,5.0,1.1111,23.944525,12,2021-02-20,2127.9731705344543,9575.975027155317,45858.43468741923,
Cryptovoxels Parcel,12928.943853227256,3.33,1.0,12.9019,8,2021-02-19,1956.8517988643737,6516.316490218364,25247.10622376826,
Cryptovoxels Parcel,12916.041953227255,1.25,1.1,2.35,2,2021-02-18,2126.5393606843795,2416.522000777704,4543.061361462083,
Somnium Space Land,9522.558671954024,1.15,0.65,5.99,6,2021-02-18,1256.591440404406,2223.200240715488,11579.973427726758,
Cryptovoxels Parcel,12913.691953227257,100.0,0.4,228.4021508,24,2021-02-17,738.8843142028912,184721.0785507228,421906.9163908083,
Cryptovoxels Parcel,12685.289802427256,1.55,1.1,2.65,2,2021-02-16,1956.2245757888131,2756.498265884237,4712.72284167305,
Decentraland LAND,469.36864379987566,1.5,1.5,1.5,1,2021-02-16,2667.5789669847454,2667.5789669847454,2667.5789669847454,834718.6146418022
Cryptovoxels Parcel,12682.639802427257,1.2,1.2,3.866666666666666,3,2021-02-15,2131.9391221418323,2131.9391221418323,6869.581615790348,
Somnium Space Land,9511.135882139448,1.25,0.85,4.15,4,2021-02-15,1510.123544850465,2220.769918897742,7372.956130740505,
Somnium Space Land,9506.985882139448,3.4,3.4,3.4,1,2021-02-14,6141.885952714461,6141.885952714461,6141.885952714461,
Decentraland LAND,467.86864379987566,1.15,1.15,1.15,1,2021-02-14,2077.402601653421,2077.402601653421,2077.402601653421,845175.2503147124
Cryptovoxels Parcel,12678.773135760592,100.0,1.4,158.76892857142855,8,2021-02-14,2529.011862882425,180643.70449160185,286806.07415305375,
Cryptovoxels Parcel,12520.004207189162,1.18,0.55,3.53,4,2021-02-13,996.047775260448,2136.975226922416,6392.815721217057,
Somnium Space Land,9503.585882139449,2.1,0.5,2.6,2,2021-02-12,920.1079597212944,3864.453430829437,4784.561390550731,
Cryptovoxels Parcel,12461.474207189161,2.25,0.595501001192171,10.453417500319487,11,2021-02-11,1061.0596294664672,4009.034680915896,18625.82813016621,
Decentraland LAND,466.1886437998757,0.55,0.55,0.55,1,2021-02-11,979.9862553349968,979.9862553349968,979.9862553349968,830651.7514857105
Cryptovoxels Parcel,12451.020789688844,1.8,0.5,18.420215390588822,17,2021-02-10,873.1130767362424,3143.2070762504727,32165.861867642583,
Sandbox's LANDs,5011.2132834146205,2.3,0.17,22.237187179487176,103,2021-02-10,296.85844609032245,4016.320152986714,38831.15783248354,
Somnium Space Land,9500.985882139448,25.0,25.0,135.0,13,2021-02-09,44258.77543498584,44258.77543498584,238997.3873489235,
Cryptovoxels Parcel,12432.600574298254,1.0,1.0,1.0,1,2021-02-09,1770.3510173994334,1770.3510173994334,1770.3510173994334,
Sandbox's LANDs,4988.976096235133,0.207,0.17,10.12366719162014,73,2021-02-09,300.9596729579037,366.4626606016827,17922.444512497983,
Cryptovoxels Parcel,12431.600574298254,1.41,1.0,11.55,7,2021-02-08,1746.4806205575244,2462.5376749861093,20171.851167439407,
Somnium Space Land,9365.985882139448,2.9,0.85,3.75,2,2021-02-07,1375.7425365134577,4693.709830457679,6069.452366971137,
Cryptovoxels Parcel,12420.050574298253,4.5,1.0142490645722964,6.7142490645722965,3,2021-02-07,1641.5830361777562,7283.342840365364,10867.150633973884,
Somnium Space Land,9362.235882139448,0.945,0.945,0.945,1,2021-02-06,1586.430976805551,1586.430976805551,1586.430976805551,
Cryptovoxels Parcel,12413.336325233682,1.94,0.5,9.3195,9,2021-02-06,839.3814692092863,3256.8001005320307,15645.231204591886,
Sandbox's LANDs,4939.439574797149,0.25,0.17,22.70622799204805,105,2021-02-06,285.38969953115736,419.6907346046431,38118.37402433263,
Cryptovoxels Parcel,12404.016825233683,1.6216784789074217,0.6622194077782074,5.663897886685628,5,2021-02-05,1138.1015303615573,2787.044198525037,9734.071180842602,
Somnium Space Land,9361.290882139449,4.0,0.48,19.41377828146516,13,2021-02-04,766.4657933351813,6387.214944459844,30999.99369195105,
Cryptovoxels Parcel,12398.352927346996,1.4444,0.52,10.02496857733086,12,2021-02-04,830.3379427797798,2306.423316444449,16007.907278717004,
Sandbox's LANDs,4885.967744354032,2.0,0.125,29.813812496521948,89,2021-02-03,207.9904081571735,3327.846530514776,49607.89623898432,
Cryptovoxels Parcel,12388.327958769663,1.5193828125,0.7,5.10866697625,5,2021-02-03,1164.7462856801717,2528.1364105509538,8500.429836234487,
Somnium Space Land,9341.877103857983,3.99,0.42,6.59,5,2021-02-02,636.1992710622717,6043.8930750915815,9982.269515000882,
Sandbox's LANDs,4856.15393185751,0.29,0.15,36.4386,245,2021-02-02,227.21402537938275,439.2804490668066,55195.73990126118,
Cryptovoxels Parcel,12383.219291793415,0.5,0.5,0.5,1,2021-02-01,685.3808418045974,685.3808418045974,685.3808418045974,
Somnium Space Land,9335.287103857983,1.15,1.15,1.15,1,2021-02-01,1576.3759361505738,1576.3759361505738,1576.3759361505738,
Sandbox's LANDs,4819.715331857509,0.22,0.1497329455824555,8.131107057394622,47,2021-02-01,205.24818457837063,301.5675703940228,11145.80999960086,
Sandbox's LANDs,4811.584224800115,2.4,0.149,11.816665707710012,55,2021-01-31,195.68008273785225,3151.893950139902,15518.698814565343,
Cryptovoxels Parcel,12382.719291793415,1.5,1.5,3.0,2,2021-01-31,1969.9337188374388,1969.9337188374388,3939.8674376748777,
Cryptovoxels Parcel,12379.719291793415,4.45,0.428830605,4.878830605,2,2021-01-30,590.5438214057993,6128.107403285284,6718.651224691083,
Somnium Space Land,9334.137103857984,2.25,2.25,2.25,1,2021-01-30,3098.48127132402,3098.48127132402,3098.48127132402,
Somnium Space Land,9331.887103857984,4.5,4.5,4.5,1,2021-01-29,6226.079767093522,6226.079767093522,6226.079767093522,
Cryptovoxels Parcel,12374.840461188416,2.0,2.0,2.0,1,2021-01-28,2666.248158938844,2666.248158938844,2666.248158938844,
Somnium Space Land,9327.387103857984,1.2568364761195814,0.5,3.436836476119581,4,2021-01-28,666.562039734711,1675.518970270509,4581.729463513849,
Sandbox's LANDs,4754.941659092405,0.45,0.0999,6.5135,43,2021-01-28,133.17909553899526,599.9058357612399,8683.30369162408,
Cryptovoxels Parcel,12372.840461188416,3.0,3.0,9.066666666666666,5,2021-01-27,3732.405588316826,3732.405588316826,11280.15911135752,
Sandbox's LANDs,4748.428159092405,0.2,0.075,11.404805071977496,133,2021-01-27,93.31013970792068,248.8270392211218,14189.119394770963,
Cryptovoxels Parcel,12363.773794521749,2.5,1.5,5.8,4,2021-01-26,2043.406065025581,3405.6767750426347,7901.170118098913,
Cryptovoxels Parcel,12357.973794521748,0.8,0.8,0.8,1,2021-01-25,1056.3858649843955,1056.3858649843955,1056.3858649843955,
Somnium Space Land,9323.950267381864,2.5,2.5,2.5,1,2021-01-25,3301.205828076236,3301.205828076236,3301.205828076236,
Sandbox's LANDs,4693.918944622319,0.175,0.095,6.62404672605077,46,2021-01-25,125.44582146689696,231.08440796533648,8746.936662995244,
